"","scores","score","score","score","score","score","score","score","score","score","score","score","score"
"11",-2.01830862985701,-2.01830862985701,0.707916087533618,0.995826935455641,0.193376993486708,0.0627873067000421,-0.00458955971720586,0.0743357695697077,0.00203955270399066,-0.000136483025743396,0.00276589351257128,-8.09424475610196e-05,2.78585127668073e-05
"12",2.7502581858381,2.7502581858381,0.274626344561047,-0.0325832869837668,-0.0643817797657739,0.0977801603065983,-0.0507591872696683,-0.0327695824016413,-0.00342775622841033,-0.00326544850826463,0.00320672743419908,-0.000927626031598381,2.60633556774552e-05
"13",-2.87709064803136,-2.87709064803136,-0.290697766877127,-0.128471863415971,-0.0032935675546733,0.0319452443528913,-0.0437033940424702,0.020391529586711,-0.00288569944765127,0.0167772855502729,0.00314884344552729,-0.00216884727967229,2.88441627277782e-05
"14",0.8770806967386,0.8770806967386,0.0589373097528922,-0.0997866147046497,-0.00793847551419933,0.109879483451905,-0.0202657447016083,-0.0296403759758405,-0.00623431181796488,-0.00093335721600882,-0.0033640710780905,0.00125836576689309,3.18739946761262e-05
"15",2.17772461729895,2.17772461729895,-0.129445585389028,0.0442457011828927,-0.137179872881449,-0.00634968198048023,-0.0291734584093353,0.0354425178962407,-0.0130504103054336,-0.00227786241702232,0.00241902377893774,-0.000786856898160731,-1.95613660272589e-05
"16",0.581884862002117,0.581884862002117,0.0399685810020031,0.0064140815694855,-0.116581351615895,-0.0175268876313849,-0.0208241511198649,0.0138692687823151,0.00247957012046281,0.00331359943066946,0.000473204473665032,-0.00080813386053311,-5.12450012272489e-05
"17",0.911353609915582,0.911353609915582,0.200239187589648,-0.0652459244201797,-0.115028320906518,-0.0402607429557145,-0.0345293756550821,-0.00207558380455622,-0.0166760947699255,-0.00383246501220865,-0.00155279100887194,-0.000710948388049178,8.90508055507727e-05
"18",-3.38426994795683,-3.38426994795683,0.725722842035062,-0.052785449638242,-0.0320131811557591,-0.0295423618161646,0.0587942266685871,-0.0211637132708933,-0.0111268117511526,0.00459555074806604,-0.00292615088815039,-0.000156933190148121,-3.96682547763809e-05
"19",3.46237057786459,3.46237057786459,-0.128249906736749,-0.00804247602631396,-0.0471560075826079,0.107523210404534,0.00491018570243106,0.00461806335353469,-0.00238920015461505,-0.00195719641939228,-0.000835442210650564,-0.000686872556997109,7.01622126995717e-05
"20",-3.49673513991126,-3.49673513991126,-0.369162870389135,0.169080289117546,0.020167045355036,-0.00330638134172484,0.0597160245939883,-0.0183995594151638,0.00966113869776962,0.00902764775616167,-0.000139416791169381,-0.00102027612796993,2.16684896135225e-05
"21",-0.18850361913535,-0.18850361913535,-0.912993443514486,0.181629978591187,0.012885467465576,-0.0354379148370877,-0.061597090884776,-0.0295090320623209,-0.0218869478989338,0.00621692863366891,0.00267488305810017,0.00220261256139432,1.57104682367179e-06
"22",-1.80607727610546,-1.80607727610546,-0.0012304999827703,-0.136590206590931,-0.050122738633754,-0.0250843578239312,0.00804128991640442,-0.00154376060539219,0.00424064217383624,-0.00760599852764066,-0.000536816475874928,0.000482959064321611,3.62871823252771e-06
"23",1.90210475029809,1.90210475029809,-0.282912117384433,0.0630386154975568,-0.0476404232151282,-0.0190669968738338,-0.0613192434715494,0.0488349145110832,-0.00105647063683917,0.00721488762586927,-8.31938917626615e-05,-0.000112148757344946,-2.21901487418491e-05
"24",-0.697880192851629,-0.697880192851629,1.03821181285791,0.0913289553560001,0.12896121098031,0.0824390760355084,0.0624867666108666,-0.0246083646016098,-0.0213059133901472,-0.00321297174438804,-0.0066741750372947,-0.00115293325356757,-5.96150786142351e-05
"25",-0.922229941968539,-0.922229941968539,-0.0395927137094732,-0.143231444743396,-0.07274151244566,-0.0276095706020986,0.0427080749515834,0.0153175481596645,0.000488170039223725,0.00588191422503267,-0.000124341943931206,-0.000268310218927164,-3.20006264418083e-05
"26",2.48779013349422,2.48779013349422,0.00674907553695056,0.0615079005191136,-0.111733219202642,-0.0344399181232346,0.0412979829454678,0.0443165915279195,-0.0110992555558634,-0.00786932904858929,-8.57902228932779e-05,-0.0017757259222303,2.4159262917714e-05
"27",2.00450611687558,2.00450611687558,-0.0762925706914454,0.0488381171956339,-0.075144876125057,-0.0432127708597821,-0.0144529791728184,0.0343077753000799,-0.000868661233297038,0.00286674148243889,0.00163611562348512,0.000130214091235604,-6.99209185914032e-05
"28",-1.55228815315671,-1.55228815315671,0.00319199044496275,-0.123949341550358,-0.111596272374388,-0.0575761251983623,0.0695567066340786,-0.018032380702629,0.0470670693820132,0.00237865955079289,-0.0050878493890746,-0.00224350834370455,3.01491961034711e-05
"29",3.0933537086367,3.0933537086367,-0.363250285206017,0.0266307399890523,0.0137903481230358,0.0760125433738629,0.00869378287029933,-0.00121381370176112,0.0184093674654162,0.00251522720252977,-0.0076747557320091,0.00158581190059472,-2.17183866501831e-05
"30",-1.68562643040471,-1.68562643040471,-1.11947533697111,0.296748876020861,0.0914910118893259,-0.047366717810081,0.0252397912726387,-0.0451456626255589,-0.0153072784160401,-0.0113484620715629,-0.000528704792597389,-0.000953405288975266,8.32265976899814e-06
"31",0.0291753704116811,0.0291753704116811,0.367669272929631,-0.115296249727822,-0.0376696724137642,-0.069717666789008,0.0157480402860375,0.00806970205830962,-0.0206491926405981,0.0165963507369853,0.00346884853021861,0.00299880739393629,-2.2567970998439e-05
"32",-4.64308624497261,-4.64308624497261,-0.661007387518907,-0.227531428874666,0.137596682609859,0.00431428470407168,-0.00145956478752534,0.0247797239107982,0.0112361436478957,0.0105802964960215,0.000973449558890815,-0.00321051594005042,1.72685992695169e-05
"33",-1.2022827347637,-1.2022827347637,0.331736019624398,-0.00770260667731947,0.0588855387792621,-0.0619541153259038,0.00206369941419495,0.0108898904531949,-0.00976219985225553,0.00140851765917659,-0.00221598550807134,0.000974299490049589,2.23136345494886e-05
"34",3.71991131138459,3.71991131138459,0.241213981688015,0.0301721096177346,0.0842692593808657,0.0491894425267264,-0.0365566727157047,-0.00120612763682922,-0.00716138981250308,0.00328811156888698,0.00135564118099775,-0.00170894273620995,-2.26285579366123e-05
"35",-0.515343160343126,-0.515343160343126,-0.267780765623441,-0.115477908002978,0.021980706804734,-0.0525930093157874,0.00794296461467448,0.0154422534522967,-0.00360230713944973,-0.0139623500779499,0.000323510947493524,-0.00109468861285897,2.96956259091467e-05
"36",-0.271054919735886,-0.271054919735886,0.333220060393169,-0.0437674887647826,-0.0407364701255967,-0.079056473569249,0.0626982624014017,-0.002615636699324,0.00832674986896866,-0.0129520873985203,0.00446980809865086,-0.000661231059235748,1.11611176399895e-05
"37",1.65801377990975,1.65801377990975,-0.187267361183686,-0.141439721305658,0.0284473673779869,0.0720063925249602,0.0791865175278401,6.08660236147969e-05,0.0177570759882314,0.000665480917498307,0.00348793564280005,0.00056149956246879,2.03454592874657e-05
"38",0.643840323117588,0.643840323117588,-0.490392022714776,-0.122095969274774,0.145642634552968,0.0956031198040641,0.044416797290751,0.0198163851797961,0.000447748550105676,-0.00931612180354764,-0.00234941484785508,0.00095080363824616,-3.58446066360563e-05
"39",0.999221964413373,0.999221964413373,-0.773611482010668,0.214973426876444,0.0663113257788267,-0.123252089896495,0.00527398812091762,-0.0627430996859567,-0.0412516719935993,-0.00109466391063214,0.000258678968965226,-0.000195127659286652,1.11302580675674e-05
"40",-2.28770013341441,-2.28770013341441,0.672327468151717,-0.0241740786502837,0.0417290611734222,-0.104190121950849,0.0691043917937288,-0.0309101144071505,0.00523397374856998,-0.00732174973070371,0.00808678846109845,0.00214472393745643,3.18731771012795e-05
"41",2.93697343954899,2.93697343954899,0.203866569577142,0.0106628259236106,0.0832560232858241,0.0349959737377671,0.0376123015771452,-0.00623821429354373,0.00983598698477176,-0.0066129182156563,0.00367972032119429,-0.000653028268276848,-7.71037257285111e-05
"42",-0.467764471416622,-0.467764471416622,0.0899310359664311,-0.122502913930158,0.055376136942238,-0.0843291460300953,0.0392787492768065,0.0204456432810048,-0.0116140404259432,0.0115365983205782,-9.44467227206171e-06,0.000879287754234682,3.47789021707901e-05
"43",-2.21531887494029,-2.21531887494029,0.225181959425445,-0.379073502825183,0.139083429736285,-0.086310941428101,-0.0638753333859386,0.0187857765222385,-0.00378887868572558,-0.00246735663825517,-0.005020235539688,0.00133038138603246,-4.34958145169435e-05
"44",2.81123204067923,2.81123204067923,0.720871852990522,-0.103205547473466,0.183710517173713,-0.0415196506761281,-0.158205121893719,-0.0700030292679159,0.00606249892494183,0.00745123760267075,0.00523456641862844,-0.00219994969875534,-3.9832085330718e-05
"45",3.75235601655867,3.75235601655867,-0.101426257319746,-0.0628559957402013,0.0798391322282987,0.016141036121556,0.0182013222400208,-0.00611818567493226,0.0112906081186744,0.000309277449548915,-0.00138685066203723,0.000399755687780678,4.49812663044258e-05
"46",-0.445516685515094,-0.445516685515094,0.144888515484875,0.0804895411878973,0.12099153042879,-0.107092218429185,-0.00611707756786573,0.0104035610872094,0.0213566529854976,-0.00660496235061634,-0.00644867058846477,0.000691239952128297,-1.27065167674149e-05
"47",1.52804148078543,1.52804148078543,-0.20719104433541,-0.0756729666896107,0.1570048890406,0.0378747929660073,0.0254756925849482,0.00336967160759936,0.026199547336118,0.00472016593833383,0.00423588838619233,0.00218958104968405,1.3508056329376e-05
"48",3.33805680787633,3.33805680787633,0.0125388507513915,-0.175054081865704,0.109520370925231,0.0154501727515537,0.0684780480087452,0.0090958992235968,-0.0178401950750505,0.00578716783109991,-0.00465680493946096,0.000475616916721702,7.10915620704571e-05
"49",1.73544333392428,1.73544333392428,-0.131790694352234,-0.0543911964720139,0.0704050082753279,-0.109031505759798,0.000293865828261368,0.0357065657285461,0.00300226860561057,-0.00050823255225169,-0.000426635567259306,-0.00126729183895447,-2.98062571323065e-05
"50",2.30995453308373,2.30995453308373,0.0208101393775273,-0.0463849155932213,-0.00693095571371665,-0.140809729710453,0.0120955064652288,0.00650295219946915,0.0242138455190781,-0.00557175179839712,0.00233772918399958,0.000965597041451112,-6.5228232859814e-06
